skill_major_id,skill_major,skill_sub_id,skill_sub,business_major_id,business_major,business_sub_id,business_sub,level
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0305,組付け・組立て（アッセンブリ）,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0306,接続・結合（インテグレーション）,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0310,生産管理,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0311,製造工程管理,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-18,調達,BZ-1801,調達品選定,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-18,調達,BZ-1802,発注管理,1
SK-04,開発・製造管理,SK-0401,生産管理,BZ-18,調達,BZ-1805,調達コスト・実績管理,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-02,プロジェクト管理,BZ-0201,プロジェクト進捗マネジメント,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-02,プロジェクト管理,BZ-0202,プロジェクトコストマネジメント,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-02,プロジェクト管理,BZ-0204,プロジェクト体制・要員マネジメント,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-02,プロジェクト管理,BZ-0205,プロジェクト安全管理,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-02,プロジェクト管理,BZ-0206,プロジェクト品質・仕様管理,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-02,プロジェクト管理,BZ-0208,トレーサビリティ管理,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0305,組付け・組立て（アッセンブリ）,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0306,接続・結合（インテグレーション）,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0310,生産管理,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0311,製造工程管理,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-04,開発・製造管理,SK-0402,製造工程管理,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0310,生産管理,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0311,製造工程管理,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0315,構造系の試験,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0319,機構系の試験,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0323,推進系の試験,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0327,電気系の試験,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0331,通信系の試験,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0335,熱制御系の試験,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0339,制御系（姿勢・誘導）の試験,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-03,宇宙機開発・製造,BZ-0349,ミッション系の製造,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-04,地上設備・施設管理,BZ-0401,燃料貯蔵設備管理,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-04,地上設備・施設管理,BZ-0403,射点設備管理,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-04,地上設備・施設管理,BZ-0407,施設・整備組立棟管理,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-05,打上運用,BZ-0509,設備点検,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-05,打上運用,BZ-0510,機体搬入,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-05,打上運用,BZ-0512,衛星統合・点検,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-05,打上運用,BZ-0514,機体移送・設置,1
SK-04,開発・製造管理,SK-0403,清浄度管理（コンタミネーション管理）,BZ-05,打上運用,BZ-0524,機体整備点検,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-01,プロジェクト企画・考案,BZ-0102,プロジェクト計画策定,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-02,プロジェクト管理,BZ-0208,トレーサビリティ管理,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0303,構成管理（コンフィギュレーション管理）,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0307,プロダクト品質検査・品質管理,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0308,品質監査対応,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0309,標準化対応,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0310,生産管理,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0311,製造工程管理,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0313,構造系の製造,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0317,機構系の製造,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0321,推進系の製造,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0325,電気系の製造,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0329,通信系の製造,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0333,熱制御系の製造,1
SK-04,開発・製造管理,SK-0404,標準化対応,BZ-03,宇宙機開発・製造,BZ-0337,制御系（姿勢・誘導）の製造,1
SK-04,開発・製造管理,SK-0405,構成管理（コンフィギュレーション管理）,BZ-02,プロジェクト管理,BZ-0206,プロジェクト品質・仕様管理,1
SK-04,開発・製造管理,SK-0405,構成管理（コンフィギュレーション管理）,BZ-02,プロジェクト管理,BZ-0208,トレーサビリティ管理,1
SK-04,開発・製造管理,SK-0405,構成管理（コンフィギュレーション管理）,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-04,開発・製造管理,SK-0405,構成管理（コンフィギュレーション管理）,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-04,開発・製造管理,SK-0405,構成管理（コンフィギュレーション管理）,BZ-03,宇宙機開発・製造,BZ-0303,構成管理（コンフィギュレーション管理）,1
SK-04,開発・製造管理,SK-0405,構成管理（コンフィギュレーション管理）,BZ-03,宇宙機開発・製造,BZ-0310,生産管理,1
SK-04,開発・製造管理,SK-0405,構成管理（コンフィギュレーション管理）,BZ-03,宇宙機開発・製造,BZ-0311,製造工程管理,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-01,プロジェクト企画・考案,BZ-0101,宇宙ミッション策定,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-02,プロジェクト管理,BZ-0205,プロジェクト安全管理,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-02,プロジェクト管理,BZ-0208,トレーサビリティ管理,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0304,デザインレビュー,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-03,宇宙機開発・製造,BZ-0306,接続・結合（インテグレーション）,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-05,打上運用,BZ-0508,落下位置シミュレーション,1
SK-05,設計・解析,SK-0501,システムズエンジニアリング,BZ-06,衛星運用,BZ-0601,運用コンセプト設計,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-01,プロジェクト企画・考案,BZ-0104,新技術創造,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0301,概念設計（システム全体）,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0302,システム設計（システム全体）,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0312,構造系の設計,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0314,構造系の解析,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0315,構造系の試験,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0316,機構系の設計,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0318,機構系の解析,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0319,機構系の試験,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0320,推進系の設計,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0322,推進系の解析,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0323,推進系の試験,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0324,電気系の設計,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0326,電気系の解析,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0327,電気系の試験,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0328,通信系の設計,1
SK-05,設計・解析,SK-0502,モデルベース開発,BZ-03,宇宙機開発・製造,BZ-0330,通信系の解析,1
